"Series";"Time";"Value"
"DP1";"2019-10-20T14:00:00+02:00";null
"DP1";"2019-10-20T17:00:00+02:00";null
"DP1";"2019-10-20T20:00:00+02:00";null
"DP1";"2019-10-20T23:00:00+02:00";null
"DP1";"2019-10-21T02:00:00+02:00";270.78846153846155
"DP1";"2019-10-21T05:00:00+02:00";334.6188034188034
"DP1";"2019-10-21T08:00:00+02:00";1887.7948717948718
"DP1";"2019-10-21T11:00:00+02:00";1762.3294871794872
"DP1";"2019-10-21T14:00:00+02:00";1476.559829059829
"DP1";"2019-10-21T17:00:00+02:00";3397.0641025641025
"DP1";"2019-10-21T20:00:00+02:00";536.7931623931624
"DP1";"2019-10-21T23:00:00+02:00";359.614890885751
"DP1";"2019-10-22T02:00:00+02:00";266.7506787330317
"DP1";"2019-10-22T05:00:00+02:00";339.51560495938435
"DP1";"2019-10-22T08:00:00+02:00";1695.390611160319
"DP1";"2019-10-22T11:00:00+02:00";1683.8799145299145
"DP1";"2019-10-22T14:00:00+02:00";1015.1978632478632
"DP1";"2019-10-22T17:00:00+02:00";694.7965811965812
"DP1";"2019-10-22T20:00:00+02:00";441.5388888888889
"DP1";"2019-10-22T23:00:00+02:00";296.4923076923077
"DP1";"2019-10-23T02:00:00+02:00";238.67611336032388
"DP1";"2019-10-23T05:00:00+02:00";271.3862275449102
"DP1";"2019-10-23T08:00:00+02:00";1802.31800601633
"DP1";"2019-10-23T11:00:00+02:00";1659.9049657534247
"DP1";"2019-10-23T14:00:00+02:00";1192.9722222222222
"DP1";"2019-10-23T17:00:00+02:00";1448.3863247863248
"DP1";"2019-10-23T20:00:00+02:00";603.2335798173119
"DP1";"2019-10-23T23:00:00+02:00";572.1168384879725
"DP1";"2019-10-24T02:00:00+02:00";274.3172479694219
"DP1";"2019-10-24T05:00:00+02:00";426.07926306769497
"DP1";"2019-10-24T08:00:00+02:00";2575.483539974348
"DP1";"2019-10-24T11:00:00+02:00";2450.032905982906
"DP1";"2019-10-24T14:00:00+02:00";1840.247435897436
"DP1";"2019-10-24T17:00:00+02:00";1680.1384615384616
"DP1";"2019-10-24T20:00:00+02:00";608.2581196581197
"DP1";"2019-10-24T23:00:00+02:00";401.6575459598119
"DP1";"2019-10-25T02:00:00+02:00";158.31162587412587
"DP1";"2019-10-25T05:00:00+02:00";141.03931623931624
"DP1";"2019-10-25T08:00:00+02:00";170.65213675213676
"DP1";"2019-10-25T11:00:00+02:00";217.70299145299145
"DP1";"2019-10-25T14:00:00+02:00";147.34017094017094
"DP1";"2019-10-25T17:00:00+02:00";266.9764957264957
"DP1";"2019-10-25T20:00:00+02:00";577.8752136752137
"DP1";"2019-10-25T23:00:00+02:00";413.35356990166736
"DP1";"2019-10-26T02:00:00+02:00";299.1580899397311
"DP1";"2019-10-26T05:00:00+02:00";256.4926534140017
"DP1";"2019-10-26T08:00:00+02:00";524.4431623931624
"DP1";"2019-10-26T11:00:00+02:00";545.7735042735043
"DP1";"2019-10-26T14:00:00+02:00";405.54957264957267
"DP1";"2019-10-26T17:00:00+02:00";480.75
"DP1";"2019-10-26T20:00:00+02:00";491.1741573033708
"DP1";"2019-10-26T23:00:00+02:00";299.2739316239316
"DP1";"2019-10-27T02:00:00+02:00";226.84046193327632
"DP1";"2019-10-27T04:00:00+01:00";214.6971586971587
"DP1";"2019-10-27T07:00:00+01:00";537.4529914529915
"DP1";"2019-10-27T10:00:00+01:00";560.4282051282051
"DP1";"2019-10-27T13:00:00+01:00";500.88931623931626
"DP1";"2019-10-27T16:00:00+01:00";449.57179487179485
"DP1";"2019-10-27T19:00:00+01:00";437.5880341880342
"DP1";"2019-10-27T22:00:00+01:00";302.7307692307692
"DP1";"2019-10-28T01:00:00+01:00";264.5649572649573
"DP1";"2019-10-28T04:00:00+01:00";285.25495887760036
"DP1";"2019-10-28T07:00:00+01:00";2925.2871794871794
"DP1";"2019-10-28T10:00:00+01:00";3833.9653846153847
"DP1";"2019-10-28T13:00:00+01:00";3117.1858974358975
"DP1";"2019-10-28T16:00:00+01:00";1786.7568376068375
"DP1";"2019-10-28T19:00:00+01:00";884.3717948717949
"DP1";"2019-10-28T22:00:00+01:00";627.4371794871795
"DP1";"2019-10-29T01:00:00+01:00";624.3003867640739
"DP1";"2019-10-29T04:00:00+01:00";606.0856748042377
"DP1";"2019-10-29T07:00:00+01:00";3435.1576923076923
"DP1";"2019-10-29T10:00:00+01:00";4846.985897435898
"DP1";"2019-10-29T13:00:00+01:00";3843.2850427350427
"DP1";"2019-10-29T16:00:00+01:00";2262.46452991453
"DP1";"2019-10-29T19:00:00+01:00";1344.0521367521367
"DP1";"2019-10-29T22:00:00+01:00";826.1619658119658
"DP1";"2019-10-30T01:00:00+01:00";894.4452991452991
"DP1";"2019-10-30T04:00:00+01:00";610.8317016317017
"DP1";"2019-10-30T07:00:00+01:00";4088.6098290598293
"DP1";"2019-10-30T10:00:00+01:00";5197.399145299145
"DP1";"2019-10-30T13:00:00+01:00";2506.269230769231
"DP1";"2019-10-30T16:00:00+01:00";1385.7491452991453
"DP1";"2019-10-30T19:00:00+01:00";868.8264957264958
"DP1";"2019-10-30T22:00:00+01:00";585.4416594641314
"DP1";"2019-10-31T01:00:00+01:00";410.9619658119658
"DP1";"2019-10-31T04:00:00+01:00";362.2028708133971
"DP1";"2019-10-31T07:00:00+01:00";2173.9803418803417
"DP1";"2019-10-31T10:00:00+01:00";2992.9029914529915
"DP1";"2019-10-31T13:00:00+01:00";2061.7517094017094
"DP1";"2019-10-31T16:00:00+01:00";1913.2157284056725
"DP1";"2019-10-31T19:00:00+01:00";813.9884615384616
"DP1";"2019-10-31T22:00:00+01:00";544.9153846153846
"DP1";"2019-11-01T01:00:00+01:00";530.0568376068376
"DP1";"2019-11-01T04:00:00+01:00";253.13767760901518
"DP1";"2019-11-01T07:00:00+01:00";795.9918803418803
"DP1";"2019-11-01T10:00:00+01:00";960.5363247863248
"DP1";"2019-11-01T13:00:00+01:00";720.0470085470085
"DP1";"2019-11-01T16:00:00+01:00";636.5282051282052
"DP1";"2019-11-01T19:00:00+01:00";615.9944444444444
"DP1";"2019-11-01T22:00:00+01:00";445.4941985388913
"DP1";"2019-11-02T01:00:00+01:00";404.14529914529913
"DP1";"2019-11-02T04:00:00+01:00";228.83727810650888
"DP1";"2019-11-02T07:00:00+01:00";562.6841880341881
"DP1";"2019-11-02T10:00:00+01:00";753.9230769230769
"DP1";"2019-11-02T13:00:00+01:00";538.2525641025641
"DP1";"2019-11-02T16:00:00+01:00";490.38376068376067
"DP1";"2019-11-02T19:00:00+01:00";493.60897435897436
"DP1";"2019-11-02T22:00:00+01:00";420.34528954191876
"DP1";"2019-11-03T01:00:00+01:00";315.9893162393162
"DP1";"2019-11-03T04:00:00+01:00";256.6129656507015
"DP1";"2019-11-03T07:00:00+01:00";334.5149572649573
"DP1";"2019-11-03T10:00:00+01:00";610.2726495726496
"DP1";"2019-11-03T13:00:00+01:00";453.93854748603354
"DP1";"2019-11-03T16:00:00+01:00";567.8038461538462
"DP1";"2019-11-03T19:00:00+01:00";651.2876068376069
"DP1";"2019-11-03T22:00:00+01:00";525.9226495726496
"DP1";"2019-11-04T01:00:00+01:00";368.86538461538464
"DP1";"2019-11-04T04:00:00+01:00";358.302608311229
"DP1";"2019-11-04T07:00:00+01:00";2385.4444444444443
"DP1";"2019-11-04T10:00:00+01:00";3190.648717948718
"DP1";"2019-11-04T13:00:00+01:00";2491.6679487179485
"DP1";"2019-11-04T16:00:00+01:00";1514.019658119658
"DP1";"2019-11-04T19:00:00+01:00";908.1581196581196
"DP1";"2019-11-04T22:00:00+01:00";610.3393162393162
"DP1";"2019-11-05T01:00:00+01:00";391.4166666666667
"DP1";"2019-11-05T04:00:00+01:00";300.55603038936374
"DP1";"2019-11-05T07:00:00+01:00";2257.881623931624
"DP1";"2019-11-05T10:00:00+01:00";2988.4115384615384
"DP1";"2019-11-05T13:00:00+01:00";2303.162393162393
"DP1";"2019-11-05T16:00:00+01:00";1321.41488162345
"DP1";"2019-11-05T19:00:00+01:00";869.2863247863248
"DP1";"2019-11-05T22:00:00+01:00";570.4535809018568
"DP1";"2019-11-06T01:00:00+01:00";407.2611907866145
"DP1";"2019-11-06T04:00:00+01:00";271.32879924953096
"DP1";"2019-11-06T07:00:00+01:00";2046.818376068376
"DP1";"2019-11-06T10:00:00+01:00";3074.3055555555557
"DP1";"2019-11-06T13:00:00+01:00";2244.1824786324787
"DP1";"2019-11-06T16:00:00+01:00";1252.3521367521369
"DP1";"2019-11-06T19:00:00+01:00";805.0354700854701
"DP1";"2019-11-06T22:00:00+01:00";600.358547008547
"DP1";"2019-11-07T01:00:00+01:00";431.63483146067415
"DP1";"2019-11-07T04:00:00+01:00";288.9889759921607
"DP1";"2019-11-07T07:00:00+01:00";2042.6051282051283
"DP1";"2019-11-07T10:00:00+01:00";2833.7529914529914
"DP1";"2019-11-07T13:00:00+01:00";1969.042735042735
"DP1";"2019-11-07T16:00:00+01:00";2184.242735042735
"DP1";"2019-11-07T19:00:00+01:00";829.3423076923077
"DP1";"2019-11-07T22:00:00+01:00";538.2961538461539
"DP1";"2019-11-08T01:00:00+01:00";389.53632478632477
"DP1";"2019-11-08T04:00:00+01:00";277.91236611489774
"DP1";"2019-11-08T07:00:00+01:00";2154.1885421120137
"DP1";"2019-11-08T10:00:00+01:00";2835.187606837607
"DP1";"2019-11-08T13:00:00+01:00";2053.0594017094018
"DP1";"2019-11-08T16:00:00+01:00";737.2145299145299
"DP1";"2019-11-08T19:00:00+01:00";661.5850427350427
"DP1";"2019-11-08T22:00:00+01:00";313.2521367521368
"DP1";"2019-11-09T01:00:00+01:00";128.67847882454623
"DP1";"2019-11-09T04:00:00+01:00";155.82970822281166
"DP1";"2019-11-09T07:00:00+01:00";182.92094017094018
"DP1";"2019-11-09T10:00:00+01:00";221.11068376068377
"DP1";"2019-11-09T13:00:00+01:00";136.0363247863248
"DP1";"2019-11-09T16:00:00+01:00";193.08205128205128
"DP1";"2019-11-09T19:00:00+01:00";167.1196581196581
"DP1";"2019-11-09T22:00:00+01:00";168.8760683760684
"DP1";"2019-11-10T01:00:00+01:00";402.31113021057155
"DP1";"2019-11-10T04:00:00+01:00";237.6798577145398
"DP1";"2019-11-10T07:00:00+01:00";353.3799145299145
"DP1";"2019-11-10T10:00:00+01:00";627.3632478632478
"DP1";"2019-11-10T13:00:00+01:00";443.9816160752458
"DP1";"2019-11-10T16:00:00+01:00";487.6576923076923
"DP1";"2019-11-10T19:00:00+01:00";555.8811457887987
"DP1";"2019-11-10T22:00:00+01:00";444.0931623931624
"DP1";"2019-11-11T01:00:00+01:00";393.19939836699615
"DP1";"2019-11-11T04:00:00+01:00";249.9693281402142
"DP1";"2019-11-11T07:00:00+01:00";2196.9727272727273
"DP1";"2019-11-11T10:00:00+01:00";2870.379443254818
"DP1";"2019-11-11T13:00:00+01:00";2308.645635263613
"DP1";"2019-11-11T16:00:00+01:00";1324.2316916488223
"DP1";"2019-11-11T19:00:00+01:00";760.6735042735042
"DP1";"2019-11-11T22:00:00+01:00";472.4555555555556
"DP1";"2019-11-12T01:00:00+01:00";400.46326707000867
"DP1";"2019-11-12T04:00:00+01:00";262.0552608311229
"DP1";"2019-11-12T07:00:00+01:00";2206.1942415126773
"DP1";"2019-11-12T10:00:00+01:00";3118.4726495726495
"DP1";"2019-11-12T13:00:00+01:00";2198.186752136752
"DP1";"2019-11-12T16:00:00+01:00";1508.8854700854702
"DP1";"2019-11-12T19:00:00+01:00";802.6938862761864
"DP1";"2019-11-12T22:00:00+01:00";464.3842512908778
"DP1";"2019-11-13T01:00:00+01:00";365.69090098126674
"DP1";"2019-11-13T04:00:00+01:00";244.89592291766203
"DP1";"2019-11-13T07:00:00+01:00";2204.4116888697895
"DP1";"2019-11-13T10:00:00+01:00";2891.6346153846152
"DP1";"2019-11-13T13:00:00+01:00";2293.1029914529913
"DP1";"2019-11-13T16:00:00+01:00";1395.5166666666667
"DP1";"2019-11-13T19:00:00+01:00";785.6841880341881
"DP1";"2019-11-13T22:00:00+01:00";593.868500214869
"DP1";"2019-11-14T01:00:00+01:00";335.2956110154905
"DP1";"2019-11-14T04:00:00+01:00";304.0333660451423
"DP1";"2019-11-14T07:00:00+01:00";1940.6560069144339
"DP1";"2019-11-14T10:00:00+01:00";2817.2846153846153
"DP1";"2019-11-14T13:00:00+01:00";1916.8106837606838
"DP1";"2019-11-14T16:00:00+01:00";2069.2966138019715
"DP1";"2019-11-14T19:00:00+01:00";762.3836505190311
"DP1";"2019-11-14T22:00:00+01:00";547.1790598290598
"DP1";"2019-11-15T01:00:00+01:00";382.88461538461536
"DP1";"2019-11-15T04:00:00+01:00";315.4436787072243
"DP1";"2019-11-15T07:00:00+01:00";2232.5299145299145
"DP1";"2019-11-15T10:00:00+01:00";2781.8192307692307
"DP1";"2019-11-15T13:00:00+01:00";2053.3581196581194
"DP1";"2019-11-15T16:00:00+01:00";860.332905982906
"DP1";"2019-11-15T19:00:00+01:00";576.6824500434404
